opportunity_id;sales_agent;Produto;Conta;deal_stage;engage_date;close_date; close_value 
MRPSU52W;Darcel Schlecht;MG Advanced;Genco Pura Olive Oil Company;Lost;02/10/2017;09/10/2017; R$ -   
UKXRWZ3P;Darcel Schlecht;GTX Plus Pro;Codehow;Won;02/10/2017;04/10/2017;R$ 5.263,00
C5XXGXUE;Darcel Schlecht;GTXPro;Toughzap;Won;02/10/2017;09/10/2017;R$ 4.201,00
2IYQ5ALK;Jonathan Berthelot;GTX Basic;Warephase;Lost;02/10/2017;07/10/2017; R$ -   
K4GL9NDX;Jonathan Berthelot;GTX Plus Basic;dambase;Lost;02/10/2017;17/12/2017; R$ -   
OFKWBRP7;Jonathan Berthelot;GTX Plus Basic;Dontechi;Lost;02/10/2017;10/10/2017; R$ -   
1AGL4X1J;Jonathan Berthelot;GTX Plus Basic;Isdom;Lost;02/10/2017;18/12/2017; R$ -   
TSU40NIZ;Kami Bicknell;GTXPro;Groovestreet;Lost;02/10/2017;04/10/2017; R$ -   
VSN0PA06;Kami Bicknell;GTX Plus Basic;Sunnamplex;Won;02/10/2017;03/10/2017;R$ 1.048,00
FQODPHUL;Kary Hendrixson;GTX Basic;Hatfan;Won;02/10/2017;04/11/2017;R$ 631,00
KRUY5G5I;Lajuana Vencill;MG Advanced;Hottechi;Lost;02/10/2017;13/10/2017; R$ -   
SCYV3JPO;Lajuana Vencill;GTX Basic;Betatech;Won;02/10/2017;12/10/2017;R$ 536,00
T91ZAQRH;Lajuana Vencill;GTX Plus Basic;Genco Pura Olive Oil Company;Won;02/10/2017;18/12/2017;R$ 1.127,00
R293SULP;Marty Freudenburg;GTX Plus Basic;Ron-tech;Lost;02/10/2017;04/10/2017; R$ -   
UDKH3AM0;Marty Freudenburg;MG Special;Cancity;Won;02/10/2017;09/10/2017;R$ 56,00
I4T9W7NQ;Maureen Marcano;GTX Basic;Hottechi;Lost;02/10/2017;15/12/2017; R$ -   
H4ZSZQ9V;Reed Clapper;GTXPro;Bluth Company;Won;02/10/2017;10/10/2017;R$ 4.186,00
2GQAAHG6;Reed Clapper;MG Advanced;Konex;Won;02/10/2017;12/10/2017;R$ 3.670,00
7OGPA4I3;Reed Clapper;MG Advanced;Umbrella Corporation;Won;02/10/2017;12/10/2017;R$ 3.482,00
54XJLU62;Rosie Papadopoulos;GTX Plus Basic;Gekko & Co;Lost;02/10/2017;12/10/2017; R$ -   
XSSK506P;Versie Hillebrand;MG Special;Funholding;Lost;02/10/2017;04/10/2017; R$ -   
AJKE7ACY;Violet Mclelland;MG Special;Kinnamplus;Won;02/10/2017;11/10/2017;R$ 50,00
JPPLGVUS;Violet Mclelland;MG Advanced;Massive Dynamic;Won;02/10/2017;31/12/2017;R$ 3.629,00
O7B3XCKF;Zane Levy;GTX Basic;Hottechi;Lost;02/10/2017;03/10/2017; R$ -   
5A7S6Z6P;Zane Levy;GTXPro;Groovestreet;Lost;02/10/2017;11/10/2017; R$ -   
OOB372R5;Zane Levy;GTX Basic;Condax;Won;02/10/2017;12/10/2017;R$ 544,00
L67B6CU2;Anna Snelling;GTX Plus Pro;Rundofase;Lost;03/10/2017;09/10/2017; R$ -   
6V0QV9CU;Cecily Lampkin;MG Advanced;Stanredtax;Won;03/10/2017;10/10/2017;R$ 3.415,00
0MXZ36G7;Corliss Cosme;GTX Basic;Bubba Gump;Won;03/10/2017;04/10/2017;R$ 616,00
LMCHDMJX;Daniell Hammack;GTX Plus Basic;Donware;Won;03/10/2017;08/10/2017;R$ 1.050,00
4HBU57OV;Darcel Schlecht;MG Special;Toughzap;Won;03/10/2017;10/10/2017;R$ 58,00
AOIM2Y7M;Donn Cantrell;MG Advanced;Zotware;Won;03/10/2017;05/10/2017;R$ 3.858,00
5KC100IN;Elease Gluck;MG Special;Condax;Lost;03/10/2017;13/10/2017; R$ -   
OOFWSKFF;Gladys Colclough;GTX Basic;Hottechi;Lost;03/10/2017;04/10/2017; R$ -   
LV7HHGM4;Gladys Colclough;GTX Plus Pro;Funholding;Lost;03/10/2017;05/10/2017; R$ -   
HBZEI375;Gladys Colclough;MG Advanced;Ron-tech;Lost;03/10/2017;10/10/2017; R$ -   
GRQZZNQB;Gladys Colclough;MG Advanced;Inity;Won;03/10/2017;08/11/2017;R$ 3.207,00
1D8XLZQ8;Hayden Neloms;MG Advanced;Konex;Won;03/10/2017;21/11/2017;R$ 3.795,00
CAX04DY1;Jonathan Berthelot;MG Special;Rundofase;Lost;03/10/2017;16/11/2017; R$ -   
ZVEH26GP;Kami Bicknell;GTX Plus Basic;J-Texon;Won;03/10/2017;08/10/2017;R$ 1.028,00
G7QR0SCP;Kami Bicknell;MG Special;Doncon;Won;03/10/2017;15/10/2017;R$ 64,00
MYD4PBM9;Kary Hendrixson;GTX Basic;;Engaging;03/10/2017;;
DUOS7AO8;Marty Freudenburg;GTXPro;Rangreen;Lost;03/10/2017;24/11/2017; R$ -   
CCCQGBSY;Reed Clapper;GTX Plus Basic;Bluth Company;Won;03/10/2017;09/12/2017;R$ 1.284,00
C5Z2806X;Reed Clapper;GTXPro;Iselectrics;Won;03/10/2017;28/12/2017;R$ 5.044,00
2CY7OS6A;Rosalina Dieter;MG Special;Y-corporation;Lost;03/10/2017;06/10/2017; R$ -   
FZKX09GE;Versie Hillebrand;MG Advanced;Rangreen;Won;03/10/2017;09/10/2017;R$ 3.254,00
E2CJIO85;Vicki Laflamme;GTX Plus Pro;;Engaging;03/10/2017;;
R2PBFVU7;Vicki Laflamme;GTXPro;Hottechi;Lost;03/10/2017;08/10/2017; R$ -   
D4SJ5G2G;Violet Mclelland;MG Special;Xx-zobam;Lost;03/10/2017;23/12/2017; R$ -   
N2ESTUQT;Wilburn Farren;GTXPro;Vehement Capital Partners;Won;03/10/2017;10/10/2017;R$ 5.127,00
3QSM7X3W;Zane Levy;GTXPro;Green-Plus;Won;03/10/2017;06/11/2017;R$ 4.194,00
UG4BHJRQ;Zane Levy;GTXPro;Singletechno;Won;03/10/2017;11/10/2017;R$ 4.105,00
NMF60XWK;Anna Snelling;MG Special;Cancity;Lost;04/10/2017;13/10/2017; R$ -   
L6WEVHEN;Anna Snelling;MG Special;Gogozoom;Won;04/10/2017;16/12/2017;R$ 59,00
EP5QRHID;Boris Faz;MG Advanced;;Engaging;04/10/2017;;
EYWXCFXJ;Boris Faz;GTX Plus Pro;Bluth Company;Lost;04/10/2017;01/11/2017; R$ -   
QC9B7V93;Boris Faz;MG Advanced;Acme Corporation;Lost;04/10/2017;11/10/2017; R$ -   
CPVW06O2;Boris Faz;MG Special;Bubba Gump;Won;04/10/2017;11/10/2017;R$ 54,00
2KNVLXA4;Cassey Cress;GTX Plus Pro;Plussunin;Won;04/10/2017;14/10/2017;R$ 5.989,00
5WAKI1NB;Corliss Cosme;GTX Basic;;Engaging;04/10/2017;;
LDJ6VTNW;Daniell Hammack;GTX Plus Basic;;Engaging;04/10/2017;;
YI8JSLKX;Daniell Hammack;GTXPro;Silis;Lost;04/10/2017;15/10/2017; R$ -   
E4O6XJ9E;Darcel Schlecht;GTXPro;Betatech;Lost;04/10/2017;12/10/2017; R$ -   
L7TT9ZL4;Darcel Schlecht;GTX Plus Pro;Finhigh;Won;04/10/2017;21/12/2017;R$ 4.735,00
JD6WHH6G;Darcel Schlecht;GTXPro;Rangreen;Won;04/10/2017;10/10/2017;R$ 5.055,00
93OFIHMF;James Ascencio;GTX Plus Pro;Fasehatice;Won;04/10/2017;05/12/2017;R$ 4.527,00
9E7VMZ1J;Jonathan Berthelot;GTX Basic;dambase;Lost;04/10/2017;23/12/2017; R$ -   
BUNGSHKB;Jonathan Berthelot;GTXPro;Scottech;Lost;04/10/2017;15/10/2017; R$ -   
MK2YTCZN;Jonathan Berthelot;MG Special;Inity;Won;04/10/2017;06/10/2017;R$ 58,00
MZTB3C70;Kary Hendrixson;GTX Basic;J-Texon;Lost;04/10/2017;17/11/2017; R$ -   
LHG76MIU;Markita Hansen;MG Special;Rantouch;Won;04/10/2017;03/12/2017;R$ 62,00
SGAJAIP9;Maureen Marcano;GTXPro;Blackzim;Won;04/10/2017;20/12/2017;R$ 5.026,00
UZ9SEIZ9;Vicki Laflamme;MG Special;Nam-zim;Lost;04/10/2017;13/10/2017; R$ -   
KDY5FEUO;Vicki Laflamme;GTX Basic;Y-corporation;Won;04/10/2017;20/12/2017;R$ 496,00
1L68AC0E;Wilburn Farren;GTXPro;Gogozoom;Engaging;04/10/2017;;
ZRMZJVWK;Zane Levy;GTXPro;Plusstrip;Won;04/10/2017;28/12/2017;R$ 5.491,00
JAG873Y3;Anna Snelling;MG Special;Hottechi;Lost;05/10/2017;12/10/2017; R$ -   
WQTR95J3;Cecily Lampkin;GTX Basic;Stanredtax;Won;05/10/2017;11/10/2017;R$ 622,00
1FHY3UGF;Corliss Cosme;GTXPro;Zotware;Lost;05/10/2017;13/10/2017; R$ -   
B9KFRY53;Darcel Schlecht;GTX Plus Basic;Rangreen;Won;05/10/2017;10/10/2017;R$ 1.132,00
ZRCY8P4P;Darcel Schlecht;GTX Plus Pro;Condax;Won;05/10/2017;14/12/2017;R$ 5.422,00
M3RME16Q;Darcel Schlecht;GTXPro;Inity;Won;05/10/2017;14/10/2017;R$ 5.170,00
YPRHMUIB;Darcel Schlecht;GTXPro;Stanredtax;Won;05/10/2017;22/12/2017;R$ 5.009,00
HM4ZINFJ;Donn Cantrell;MG Advanced;Zathunicon;Lost;05/10/2017;10/10/2017; R$ -   
06C1N1F7;Elease Gluck;MG Special;;Engaging;05/10/2017;;
6WIQG92N;Elease Gluck;GTK 500;Konex;Lost;05/10/2017;18/10/2017; R$ -   
3JMB4J8E;Garret Kinder;GTX Plus Pro;Acme Corporation;Won;05/10/2017;07/10/2017;R$ 5.331,00
FTZ4VYH4;Hayden Neloms;MG Advanced;Scotfind;Lost;05/10/2017;13/12/2017; R$ -   
GEJKKFOL;James Ascencio;GTX Basic;Groovestreet;Lost;05/10/2017;10/10/2017; R$ -   
UYWQ5N0R;James Ascencio;GTXPro;Labdrill;Lost;05/10/2017;23/11/2017; R$ -   
NDAFT4KV;James Ascencio;GTX Plus Basic;Hatfan;Won;05/10/2017;18/10/2017;R$ 1.132,00
BO1GBSM0;James Ascencio;GTX Plus Pro;Blackzim;Won;05/10/2017;11/10/2017;R$ 5.004,00
FSVEMKSG;Jonathan Berthelot;GTX Basic;Inity;Won;05/10/2017;10/10/2017;R$ 556,00
V0XQVHQV;Jonathan Berthelot;MG Special;Gogozoom;Won;05/10/2017;12/10/2017;R$ 53,00
TFZMFOH9;Kami Bicknell;GTXPro;Finjob;Won;05/10/2017;24/11/2017;R$ 4.362,00
VVE9HGLD;Kary Hendrixson;GTXPro;;Engaging;05/10/2017;;
8T9ANK4E;Marty Freudenburg;GTX Basic;Warephase;Won;05/10/2017;24/12/2017;R$ 550,00
76WXMI88;Moses Frase;MG Special;Stanredtax;Won;05/10/2017;28/12/2017;R$ 50,00
ZH8XR8YT;Niesha Huffines;GTX Plus Basic;Dontechi;Lost;05/10/2017;13/10/2017; R$ -   
PR9HQKA7;Niesha Huffines;GTX Plus Basic;Dontechi;Lost;05/10/2017;15/10/2017; R$ -   
NMHDWGNT;Niesha Huffines;GTXPro;Funholding;Lost;05/10/2017;15/10/2017; R$ -   
WX3CPDYD;Reed Clapper;GTXPro;Gekko & Co;Won;05/10/2017;31/12/2017;R$ 4.651,00
3DF5FIAM;Reed Clapper;MG Advanced;Umbrella Corporation;Won;05/10/2017;17/12/2017;R$ 3.285,00
018KKT5I;Rosalina Dieter;GTX Basic;Faxquote;Lost;05/10/2017;11/10/2017; R$ -   
9AOPLD0O;Rosie Papadopoulos;MG Advanced;Umbrella Corporation;Won;05/10/2017;11/10/2017;R$ 3.002,00
J54XWY0O;Versie Hillebrand;GTX Basic;Betatech;Lost;05/10/2017;16/10/2017; R$ -   
FJEL0TDN;Versie Hillebrand;MG Special;Conecom;Won;05/10/2017;07/10/2017;R$ 58,00
I5JTM3EK;Vicki Laflamme;MG Special;Zoomit;Lost;05/10/2017;08/10/2017; R$ -   
3Q5R6HAY;Vicki Laflamme;MG Advanced;Doncon;Won;05/10/2017;08/10/2017;R$ 3.435,00
VOEOU1U6;Zane Levy;MG Special;Xx-holding;Lost;05/10/2017;07/10/2017; R$ -   
52IHI8JD;Anna Snelling;MG Special;Funholding;Lost;06/10/2017;24/11/2017; R$ -   
7QPQ40X9;Anna Snelling;MG Advanced;Ron-tech;Lost;06/10/2017;08/10/2017; R$ -   
KFZ37330;Boris Faz;GTX Basic;Konex;Won;06/10/2017;14/12/2017;R$ 492,00
T64JVA4T;Boris Faz;GTXPro;Xx-zobam;Won;06/10/2017;07/10/2017;R$ 4.401,00
Y5C1Q7UR;Cassey Cress;MG Special;Zathunicon;Won;06/10/2017;26/12/2017;R$ 50,00
VN0XOAB6;Cassey Cress;MG Advanced;Bubba Gump;Won;06/10/2017;12/11/2017;R$ 3.333,00
MVZG0BSG;Corliss Cosme;GTX Plus Basic;Donware;Won;06/10/2017;16/10/2017;R$ 1.095,00
JIEO87ZV;Daniell Hammack;MG Advanced;;Engaging;06/10/2017;;
EM1W738H;Darcel Schlecht;GTX Plus Pro;dambase;Won;06/10/2017;22/11/2017;R$ 5.595,00
13WLN2MJ;Darcel Schlecht;GTXPro;Finhigh;Won;06/10/2017;08/10/2017;R$ 4.461,00
M4NNI01I;Donn Cantrell;GTX Plus Basic;Yearin;Lost;06/10/2017;16/10/2017; R$ -   
MIA65OVY;Elease Gluck;MG Special;;Engaging;06/10/2017;;
U3FTUG3T;Gladys Colclough;GTX Basic;Streethex;Won;06/10/2017;20/11/2017;R$ 415,00
RS13M1ZP;Gladys Colclough;MG Advanced;Stanredtax;Won;06/10/2017;08/10/2017;R$ 3.212,00
10B65ZN9;James Ascencio;GTX Basic;Groovestreet;Won;06/10/2017;31/12/2017;R$ 457,00
V4YBVSJ4;Jonathan Berthelot;GTX Plus Basic;Condax;Lost;06/10/2017;17/10/2017; R$ -   
LVMPJ8JN;Jonathan Berthelot;GTX Basic;Codehow;Won;06/10/2017;31/12/2017;R$ 546,00
OV0LOPAA;Lajuana Vencill;GTX Plus Basic;Statholdings;Lost;06/10/2017;12/10/2017; R$ -   
0ISX53T3;Lajuana Vencill;GTX Basic;Globex Corporation;Won;06/10/2017;21/12/2017;R$ 453,00
KL8PCQXC;Markita Hansen;GTXPro;Hatfan;Lost;06/10/2017;15/10/2017; R$ -   
Q4KZSJ6Q;Moses Frase;GTX Basic;dambase;Won;06/10/2017;07/10/2017;R$ 510,00
1IABHXOP;Moses Frase;GTX Basic;Gogozoom;Won;06/10/2017;14/10/2017;R$ 552,00
2RE0MZGV;Reed Clapper;MG Advanced;Zencorporation;Won;06/10/2017;07/10/2017;R$ 3.203,00
JLKLRCFZ;Rosie Papadopoulos;GTX Plus Pro;The New York Inquirer;Won;06/10/2017;14/10/2017;R$ 6.228,00
2X9KWWCP;Versie Hillebrand;MG Special;dambase;Won;06/10/2017;11/10/2017;R$ 59,00
IF2BUC3Q;Wilburn Farren;GTXPro;Mathtouch;Lost;06/10/2017;08/10/2017; R$ -   
GU4HXZ55;Zane Levy;GTX Plus Basic;Condax;Won;06/10/2017;23/12/2017;R$ 1.129,00
JQK0EF45;Anna Snelling;GTX Plus Pro;Streethex;Won;07/10/2017;13/10/2017;R$ 5.349,00
YUUD6GIT;Boris Faz;GTX Plus Basic;Umbrella Corporation;Won;07/10/2017;19/11/2017;R$ 1.148,00
FBDZ4LCK;Cassey Cress;GTX Basic;Zotware;Lost;07/10/2017;08/10/2017; R$ -   
SQMPV6L6;Cecily Lampkin;MG Special;Toughzap;Won;07/10/2017;19/10/2017;R$ 52,00
N9ZBEJFI;Cecily Lampkin;MG Advanced;Finhigh;Won;07/10/2017;28/12/2017;R$ 3.253,00
EKXXH9IK;Daniell Hammack;GTX Plus Basic;Gekko & Co;Won;07/10/2017;04/11/2017;R$ 1.267,00
OC6ZMTK5;Daniell Hammack;GTX Plus Basic;Initech;Won;07/10/2017;13/10/2017;R$ 1.096,00
M57LZE5F;Darcel Schlecht;MG Advanced;Hottechi;Lost;07/10/2017;23/12/2017; R$ -   
1XO519P4;Darcel Schlecht;MG Special;Genco Pura Olive Oil Company;Won;07/10/2017;30/12/2017;R$ 54,00
UBWO7HIV;Hayden Neloms;MG Advanced;Green-Plus;Won;07/10/2017;13/12/2017;R$ 3.293,00
00X8VEYH;Jonathan Berthelot;GTXPro;Rundofase;Won;07/10/2017;22/12/2017;R$ 4.404,00
ZJ11PBUV;Jonathan Berthelot;GTXPro;Zumgoity;Won;07/10/2017;09/10/2017;R$ 5.212,00
GJX7YGIF;Kami Bicknell;GTX Basic;Plexzap;Lost;07/10/2017;25/11/2017; R$ -   
MF6S92GQ;Kary Hendrixson;GTX Basic;Dalttechnology;Won;07/10/2017;08/12/2017;R$ 488,00
KTZDTM8W;Lajuana Vencill;GTX Basic;Globex Corporation;Won;07/10/2017;13/10/2017;R$ 594,00
SH0S5N6U;Markita Hansen;GTX Basic;Singletechno;Won;07/10/2017;30/12/2017;R$ 464,00
M3306MKK;Markita Hansen;MG Special;Cheers;Won;07/10/2017;13/12/2017;R$ 53,00
5H27L6YI;Marty Freudenburg;GTX Plus Basic;Finhigh;Lost;07/10/2017;15/10/2017; R$ -   
FCEJCRKY;Marty Freudenburg;GTX Basic;Streethex;Won;07/10/2017;08/10/2017;R$ 661,00
FTVBHHFC;Marty Freudenburg;GTX Plus Basic;Genco Pura Olive Oil Company;Won;07/10/2017;14/10/2017;R$ 1.240,00
CXE6ORIJ;Marty Freudenburg;MG Advanced;Isdom;Won;07/10/2017;20/12/2017;R$ 2.763,00
QFIEJY21;Maureen Marcano;GTX Basic;Condax;Won;07/10/2017;05/12/2017;R$ 610,00
4OUTIJAR;Maureen Marcano;MG Special;Hatfan;Won;07/10/2017;14/12/2017;R$ 59,00
R19OP4QL;Moses Frase;GTX Basic;Rangreen;Won;07/10/2017;19/10/2017;R$ 577,00
UU7QH2WX;Rosalina Dieter;MG Special;Kan-code;Lost;07/10/2017;15/10/2017; R$ -   
O7WVUMZ5;Vicki Laflamme;GTX Plus Basic;Finjob;Won;07/10/2017;09/10/2017;R$ 1.139,00
NRMFYPAD;Anna Snelling;GTX Plus Pro;Treequote;Won;08/10/2017;30/12/2017;R$ 6.038,00
63HMAJCZ;Boris Faz;GTXPro;Umbrella Corporation;Won;08/10/2017;14/10/2017;R$ 4.605,00
MR49QBLO;Boris Faz;MG Advanced;Konex;Won;08/10/2017;21/11/2017;R$ 3.264,00
V7C6RT5S;Cassey Cress;MG Advanced;Betasoloin;Won;08/10/2017;17/10/2017;R$ 3.472,00
G1POINXI;Cecily Lampkin;GTX Plus Basic;Rangreen;Won;08/10/2017;15/10/2017;R$ 1.186,00
S181FZ0Y;Corliss Cosme;GTX Basic;Zotware;Lost;08/10/2017;16/10/2017; R$ -   
5J7T0GZU;Daniell Hammack;GTXPro;Sumace;Won;08/10/2017;14/12/2017;R$ 4.964,00
0IAJNXTD;Darcel Schlecht;MG Special;Domzoom;Lost;08/10/2017;10/10/2017; R$ -   
RMQME3N0;Donn Cantrell;GTX Plus Basic;Massive Dynamic;Lost;08/10/2017;21/11/2017; R$ -   
G8C3GRPO;Garret Kinder;MG Advanced;Vehement Capital Partners;Won;08/10/2017;20/10/2017;R$ 2.812,00
IY3U40F8;Gladys Colclough;GTX Plus Basic;Globex Corporation;Lost;08/10/2017;14/10/2017; R$ -   
OZFSBIDF;Gladys Colclough;GTXPro;Toughzap;Lost;08/10/2017;09/10/2017; R$ -   
IEJHIQYI;Hayden Neloms;MG Advanced;Blackzim;Won;08/10/2017;22/12/2017;R$ 3.517,00
6SQHVC0S;Jonathan Berthelot;GTXPro;dambase;Lost;08/10/2017;26/12/2017; R$ -   
L9EVLHSJ;Kami Bicknell;GTX Plus Basic;;Engaging;08/10/2017;;
DIGZWVHI;Kami Bicknell;GTX Basic;Sunnamplex;Lost;08/10/2017;09/10/2017; R$ -   
1ZT4IROS;Kami Bicknell;GTX Basic;Xx-holding;Won;08/10/2017;10/10/2017;R$ 608,00
60QEB2FZ;Kary Hendrixson;GTX Plus Pro;Fasehatice;Won;08/10/2017;16/10/2017;R$ 4.989,00
2PX317QP;Kary Hendrixson;GTXPro;Newex;Won;08/10/2017;23/11/2017;R$ 4.780,00
O691ZXXH;Markita Hansen;MG Special;;Engaging;08/10/2017;;
2T0GMDKK;Markita Hansen;GTX Plus Basic;Blackzim;Lost;08/10/2017;10/10/2017; R$ -   
ZK6HTTBB;Markita Hansen;MG Special;Labdrill;Lost;08/10/2017;14/10/2017; R$ -   
V74YPMJ4;Rosalina Dieter;MG Special;Zoomit;Lost;08/10/2017;20/10/2017; R$ -   
8ZIX3LAF;Vicki Laflamme;MG Advanced;Newex;Won;08/10/2017;09/10/2017;R$ 3.023,00
QDBJOE9M;Zane Levy;MG Special;;Engaging;08/10/2017;;
IVMMNSJB;Anna Snelling;GTX Plus Pro;Conecom;Lost;09/10/2017;17/10/2017; R$ -   
H9M21153;Anna Snelling;MG Advanced;Ron-tech;Won;09/10/2017;20/10/2017;R$ 3.100,00
JV0KXH4X;Boris Faz;GTX Plus Pro;Donquadtech;Won;09/10/2017;30/12/2017;R$ 6.406,00
V9UM2K16;Corliss Cosme;GTX Plus Pro;Kinnamplus;Won;09/10/2017;15/10/2017;R$ 5.711,00
ZEYGDEBG;Daniell Hammack;GTXPro;;Engaging;09/10/2017;;
SRV6TQ2E;Daniell Hammack;MG Special;Ontomedia;Won;09/10/2017;18/10/2017;R$ 58,00
94GJ7WZV;Darcel Schlecht;GTXPro;Statholdings;Lost;09/10/2017;10/10/2017; R$ -   
B24YQ6LA;Garret Kinder;GTX Basic;Zotware;Won;09/10/2017;10/10/2017;R$ 552,00
RYELEM60;Garret Kinder;MG Advanced;The New York Inquirer;Won;09/10/2017;20/10/2017;R$ 3.215,00
RL26ZS8F;Gladys Colclough;GTX Basic;Konmatfix;Lost;09/10/2017;27/11/2017; R$ -   
JKIAA2TF;James Ascencio;GTX Plus Basic;Finjob;Won;09/10/2017;23/11/2017;R$ 1.112,00
HTK2UHC8;Jonathan Berthelot;GTX Basic;Stanredtax;Lost;09/10/2017;21/10/2017; R$ -   
SPRK2YOB;Jonathan Berthelot;GTX Plus Basic;Warephase;Won;09/10/2017;25/11/2017;R$ 1.190,00
8F7VHV02;Kami Bicknell;GTX Basic;Finjob;Won;09/10/2017;22/12/2017;R$ 446,00
7FGVY6GK;Kami Bicknell;GTX Basic;Konex;Won;09/10/2017;10/10/2017;R$ 565,00
6IZZL97A;Kary Hendrixson;GTX Basic;Singletechno;Lost;09/10/2017;18/10/2017; R$ -   
0HUWQWOJ;Markita Hansen;MG Special;;Engaging;09/10/2017;;
C35YI5NJ;Markita Hansen;GTXPro;Singletechno;Won;09/10/2017;25/12/2017;R$ 4.753,00
6U30UYDT;Marty Freudenburg;GTX Plus Basic;Genco Pura Olive Oil Company;Lost;09/10/2017;30/11/2017; R$ -   
ZXOHD0KE;Maureen Marcano;GTX Basic;Sunnamplex;Lost;09/10/2017;19/10/2017; R$ -   
77Q6KD0O;Niesha Huffines;GTX Basic;Statholdings;Lost;09/10/2017;21/10/2017; R$ -   
JIH6P53I;Niesha Huffines;GTX Plus Basic;Stanredtax;Won;09/10/2017;10/10/2017;R$ 1.129,00
WKTVP5WY;Rosalina Dieter;MG Special;Sunnamplex;Won;09/10/2017;10/10/2017;R$ 56,00
10N0ZBYO;Rosalina Dieter;MG Advanced;Singletechno;Won;09/10/2017;11/10/2017;R$ 3.435,00
IUVAUQ6I;Versie Hillebrand;MG Advanced;Rangreen;Won;09/10/2017;14/10/2017;R$ 3.860,00
YH5L64AP;Violet Mclelland;MG Special;Yearin;Lost;09/10/2017;23/12/2017; R$ -   
A71ENBVA;Zane Levy;GTX Basic;Hottechi;Lost;09/10/2017;17/10/2017; R$ -   
4X8WU71C;Zane Levy;MG Advanced;Condax;Lost;09/10/2017;11/10/2017; R$ -   
03H4RXBI;Zane Levy;GTX Basic;Y-corporation;Won;09/10/2017;17/12/2017;R$ 482,00
MQVOQZL7;Anna Snelling;MG Special;Codehow;Lost;10/10/2017;19/10/2017; R$ -   
OHD4TPKZ;Anna Snelling;GTX Plus Basic;Gogozoom;Won;10/10/2017;11/10/2017;R$ 1.166,00
V4PVZC5L;Boris Faz;MG Special;Kinnamplus;Lost;10/10/2017;18/10/2017; R$ -   
9G85W8XE;Corliss Cosme;GTX Plus Basic;Kan-code;Lost;10/10/2017;15/10/2017; R$ -   
S6DXPVLA;Daniell Hammack;GTX Plus Basic;Yearin;Lost;10/10/2017;13/11/2017; R$ -   
MKI4TLUN;Daniell Hammack;GTXPro;Zencorporation;Won;10/10/2017;18/12/2017;R$ 5.112,00
H41YA4SB;Darcel Schlecht;GTX Plus Basic;Toughzap;Lost;10/10/2017;26/12/2017; R$ -   
MW4MSIWW;Darcel Schlecht;GTXPro;Warephase;Lost;10/10/2017;14/10/2017; R$ -   
XSQOEHEA;Hayden Neloms;MG Advanced;Lexiqvolax;Lost;10/10/2017;15/10/2017; R$ -   
GQT2DFWZ;Jonathan Berthelot;MG Advanced;Treequote;Won;10/10/2017;20/10/2017;R$ 3.892,00
IQ9GMTBR;Kami Bicknell;GTX Basic;Dalttechnology;Won;10/10/2017;11/10/2017;R$ 473,00
ZR8H455M;Kary Hendrixson;GTX Basic;Groovestreet;Lost;10/10/2017;14/10/2017; R$ -   
3F2EMUQ7;Kary Hendrixson;GTX Plus Basic;Scotfind;Lost;10/10/2017;11/10/2017; R$ -   
VB26KWQ6;Kary Hendrixson;GTX Basic;Faxquote;Won;10/10/2017;20/11/2017;R$ 511,00
7J1UD7ZW;Kary Hendrixson;GTX Basic;Hottechi;Won;10/10/2017;12/10/2017;R$ 509,00
VR6NO9FA;Kary Hendrixson;GTX Basic;Labdrill;Won;10/10/2017;22/10/2017;R$ 528,00
O8QGRK5P;Kary Hendrixson;GTX Basic;Sunnamplex;Won;10/10/2017;14/10/2017;R$ 549,00
BOD1GBJU;Lajuana Vencill;GTX Basic;Rundofase;Lost;10/10/2017;25/12/2017; R$ -   
TN3IRRND;Lajuana Vencill;MG Special;Gogozoom;Lost;10/10/2017;19/10/2017; R$ -   
PR224V1P;Marty Freudenburg;GTX Basic;Scottech;Lost;10/10/2017;19/10/2017; R$ -   
60RDU2SZ;Marty Freudenburg;MG Advanced;Globex Corporation;Won;10/10/2017;17/10/2017;R$ 3.578,00
X2I316HD;Moses Frase;GTX Basic;dambase;Won;10/10/2017;29/12/2017;R$ 523,00
K5DNNWYT;Rosie Papadopoulos;GTXPro;Zencorporation;Won;10/10/2017;11/10/2017;R$ 4.575,00
941E65Z7;Vicki Laflamme;GTXPro;Plusstrip;Won;10/10/2017;12/10/2017;R$ 4.552,00
77UHLYMA;Zane Levy;GTX Basic;Konex;Lost;10/10/2017;11/10/2017; R$ -   
VR1XYM23;Zane Levy;GTX Basic;Blackzim;Won;10/10/2017;23/12/2017;R$ 551,00
TQ6BTW2Z;Zane Levy;GTX Basic;Faxquote;Won;10/10/2017;18/10/2017;R$ 545,00
IVSOSC0E;Zane Levy;GTX Plus Basic;Y-corporation;Won;10/10/2017;15/10/2017;R$ 1.134,00
KI4LTBV6;Anna Snelling;MG Advanced;Statholdings;Lost;11/10/2017;13/10/2017; R$ -   
4VZ0JIVZ;Anna Snelling;MG Advanced;Scottech;Won;11/10/2017;16/10/2017;R$ 3.434,00
FNCXBWHQ;Boris Faz;GTX Basic;Condax;Won;11/10/2017;27/12/2017;R$ 505,00
Q306R9K4;Boris Faz;GTX Plus Basic;Ganjaflex;Won;11/10/2017;21/10/2017;R$ 1.066,00
